Folder dataImp created!
Folder monitor created!
Folder picture created!
Folder train_par created!
Using cpu device
---------------------------------
| rollout/           |          |
|    total_timesteps      | 5037500     |
| train/                  |             |
|    approx_kl            | 0.020524574 |
|    clip_fraction        | 0.138       |
|    clip_range           | 0.2         |
|    entropy_loss         | 1.07        |
|    explained_variance   | 0.293       |
|    learning_rate        | 0.0005      |
|    loss                 | 2.82        |
|    n_updates            | 4020        |
|    policy_gradient_loss | 0.0031      |
|    std                  | 0.0829      |
|    value_loss           | 5.7         |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 499        |
|    ep_rew_mean          | -88        |
| time/                   |            |
|    fps                  | 49         |
|    iterations           | 404        |
|    time_elapsed         | 101731     |
|    total_timesteps      | 5050000    |
| train/                  |            |
|    approx_kl            | 0.01184473 |
|    clip_fraction        | 0.138      |
|    clip_range           | 0.2        |
|    entropy_loss         | 1.07       |
|    explained_variance   | 0.272      |
|    learning_rate        | 0.0005     |
|    loss                 | 2.79       |
|    n_updates            | 4030       |
|    policy_gradient_loss | 0.00362    |
|    std                  | 0.0825     |
|    value_loss           | 6.09       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 499         |
|    ep_rew_mean          | -86.8       |
| time/                   |             |
|    fps                  | 49          |
|    iterations           | 405         |
|    time_elapsed         | 102143      |
|    total_timesteps      | 5062500     |
| train/                  |             |
|    approx_kl            | 0.019335264 |
|    clip_fraction        | 0.186       |
|    clip_range           | 0.2         |
|    entropy_loss         | 1.08        |
|    explained_variance   | 0.268       |
|    learning_rate        | 0.0005      |
|    loss                 | 3.41        |
|    n_updates            | 4040        |
|    policy_gradient_loss | 0.00862     |
|    std                  | 0.0815      |
|    value_loss           | 5.85        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 499        |
|    ep_rew_mean          | -86.9      |
| time/                   |            |
|    fps                  | 49         |
|    iterations           | 406        |
|    time_elapsed         | 102549     |
|    total_timesteps      | 5075000    |
| train/                  |            |
|    approx_kl            | 0.02115098 |
|    clip_fraction        | 0.133      |
|    clip_range           | 0.2        |
|    entropy_loss         | 1.09       |
|    explained_variance   | 0.279      |
|    learning_rate        | 0.0005     |
|    loss                 | 2.67       |
|    n_updates            | 4050       |
|    policy_gradient_loss | 0.00449    |
|    std                  | 0.0816     |
|    value_loss           | 5.64       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 499         |
|    ep_rew_mean          | -86.6       |
| time/                   |             |
|    fps                  | 49          |
|    iterations           | 407         |
|    time_elapsed         | 102949      |
|    total_timesteps      | 5087500     |
| train/                  |             |
|    approx_kl            | 0.011432021 |
|    clip_fraction        | 0.186       |
|    clip_range           | 0.2         |
|    entropy_loss         | 1.09        |
|    explained_variance   | 0.305       |
|    learning_rate        | 0.0005      |
