Folder dataImp created!
Folder monitor created!
Folder picture created!
Folder train_par created!
Using cpu device
---------------------------------
| rollout/           |          |
| rollout/                |               |
|    ep_len_mean          | 499           |
|    ep_rew_mean          | -1.47e+03     |
| time/                   |               |
|    fps                  | 16            |
|    iterations           | 394           |
|    time_elapsed         | 303087        |
|    total_timesteps      | 4925000       |
| train/                  |               |
|    approx_kl            | 3.1288724e-05 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -1.42         |
|    explained_variance   | 0.285         |
|    learning_rate        | 0.0001        |
|    loss                 | 831           |
|    n_updates            | 3930          |
|    policy_gradient_loss | -2.15e-05     |
|    std                  | 0.995         |
|    value_loss           | 1.8e+03       |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 499           |
|    ep_rew_mean          | -1.47e+03     |
| time/                   |               |
|    fps                  | 16            |
|    iterations           | 395           |
|    time_elapsed         | 303963        |
|    total_timesteps      | 4937500       |
| train/                  |               |
|    approx_kl            | 0.00027635484 |
|    clip_fraction        | 0.000192      |
|    clip_range           | 0.2           |
|    entropy_loss         | -1.42         |
|    explained_variance   | 0.305         |
|    learning_rate        | 0.0001        |
|    loss                 | 825           |
|    n_updates            | 3940          |
|    policy_gradient_loss | -0.000215     |
|    std                  | 0.998         |
|    value_loss           | 1.61e+03      |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 499          |
|    ep_rew_mean          | -1.48e+03    |
| time/                   |              |
|    fps                  | 16           |
|    iterations           | 396          |
|    time_elapsed         | 304843       |
|    total_timesteps      | 4950000      |
| train/                  |              |
|    approx_kl            | 0.0001697972 |
|    clip_fraction        | 0.000128     |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.42        |
|    explained_variance   | 0.327        |
|    learning_rate        | 0.0001       |
|    loss                 | 836          |
|    n_updates            | 3950         |
|    policy_gradient_loss | -4.2e-05     |
|    std                  | 1            |
|    value_loss           | 1.8e+03      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 499          |
|    ep_rew_mean          | -1.47e+03    |
| time/                   |              |
|    fps                  | 16           |
|    iterations           | 397          |
|    time_elapsed         | 305717       |
|    total_timesteps      | 4962500      |
| train/                  |              |
|    approx_kl            | 8.105985e-05 |
|    clip_fraction        | 0.00012      |
